2023-10-23 13:20:11;14.5;270.0
2023-10-23 13:21:11;14.5;270.0
2023-10-23 13:22:11;13.0;270.0
2023-10-23 13:23:11;14.5;270.0
2023-10-23 13:24:11;13.0;270.0
2023-10-23 13:25:11;14.5;270.0
2023-10-23 13:26:11;13.0;270.0
2023-10-23 13:27:11;14.5;270.0
2023-10-23 13:28:11;14.5;270.0
2023-10-23 13:29:11;14.5;270.0
2023-10-23 13:30:11;14.5;270.0
2023-10-23 13:31:11;14.5;270.0
2023-10-23 13:32:11;14.5;270.0
2023-10-23 13:33:11;14.5;270.0
2023-10-23 13:34:11;14.5;270.0
